"","start_station","end_station","start_time","end_time","customer_type"
"3506","10",13,2022-02-18 13:54:51.567013,2022-02-18 13:54:51.567013,"Subscriber"
"3507","17",4,2022-02-18 13:56:15.355924,2022-02-18 13:56:15.355924,"Subscriber"
"3508","12",21,2022-02-18 13:57:11.387543,2022-02-18 13:57:11.387543,"Subscriber"
"3509","12",16,2022-02-18 13:58:10.745021,2022-02-18 13:58:10.745021,"One-time"
"3510","23",5,2022-02-18 13:59:01.071261,2022-02-18 13:59:01.071261,"Subscriber"
"3511","18",5,2022-02-18 13:59:40.837842,2022-02-18 13:59:40.837842,"Subscriber"
"3512","17",7,2022-02-18 14:00:35.864552,2022-02-18 14:00:35.864552,"One-time"
"3513","10",4,2022-02-18 14:00:41.881843,2022-02-18 14:00:41.881843,"One-time"
"3514","16",11,2022-02-18 14:01:08.613312,2022-02-18 14:01:08.613312,"One-time"
"3515","17",22,2022-02-18 14:02:15.724241,2022-02-18 14:02:15.724241,"Subscriber"
"3516","5",4,2022-02-18 14:07:34.862429,2022-02-18 14:07:34.862429,"Subscriber"
"3517","7",21,2022-02-18 14:07:37.905963,2022-02-18 14:07:37.905963,"One-time"
"3518","23",5,2022-02-18 14:08:01.476479,2022-02-18 14:08:01.476479,"One-time"
"3519","17",7,2022-02-18 14:08:19.516191,2022-02-18 14:08:19.516191,"Subscriber"
"3520","16",8,2022-02-18 14:08:47.447524,2022-02-18 14:08:47.447524,"Subscriber"
"3521","17",18,2022-02-18 14:09:14.661214,2022-02-18 14:09:14.661214,"Subscriber"
"3522","16",16,2022-02-18 14:11:20.268702,2022-02-18 14:11:20.268702,"Subscriber"
"3523","17",22,2022-02-18 14:13:08.106081,2022-02-18 14:13:08.106081,"Subscriber"
"3524","18",16,2022-02-18 14:13:16.514377,2022-02-18 14:13:16.514377,"One-time"
"3525","18",21,2022-02-18 14:14:25.364669,2022-02-18 14:14:25.364669,"One-time"
"3526","9",17,2022-02-18 14:14:58.56085,2022-02-18 14:14:58.56085,"Subscriber"
"3527","17",13,2022-02-18 14:15:38.710907,2022-02-18 14:15:38.710907,"One-time"
"3528","22",18,2022-02-18 14:16:23.285632,2022-02-18 14:16:23.285632,"Subscriber"
"3529","17",23,2022-02-18 14:16:31.384505,2022-02-18 14:16:31.384505,"One-time"
"3530","10",4,2022-02-18 14:16:52.573279,2022-02-18 14:16:52.573279,"One-time"
"3531","17",16,2022-02-18 14:17:20.072387,2022-02-18 14:17:20.072387,"One-time"
"3532","22",5,2022-02-18 14:17:25.24652,2022-02-18 14:17:25.24652,"One-time"
"3533","13",21,2022-02-18 14:18:23.406416,2022-02-18 14:18:23.406416,"One-time"
"3534","22",4,2022-02-18 14:18:54.187344,2022-02-18 14:18:54.187344,"One-time"
"3535","17",5,2022-02-18 14:19:07.817985,2022-02-18 14:19:07.817985,"One-time"
"3536","22",21,2022-02-18 14:19:45.007588,2022-02-18 14:19:45.007588,"Subscriber"
"3537","17",10,2022-02-18 14:20:09.397571,2022-02-18 14:20:09.397571,"Subscriber"
"3538","18",22,2022-02-18 14:21:26.10842,2022-02-18 14:21:26.10842,"One-time"
"3539","22",23,2022-02-18 14:21:36.138078,2022-02-18 14:21:36.138078,"Subscriber"
"3540","12",22,2022-02-18 14:21:44.538754,2022-02-18 14:21:44.538754,"Subscriber"
"3541","23",23,2022-02-18 14:24:47.35327,2022-02-18 14:24:47.35327,"One-time"
"3542","18",12,2022-02-18 14:24:49.457349,2022-02-18 14:24:49.457349,"Subscriber"
"3543","9",21,2022-02-18 14:25:21.095538,2022-02-18 14:25:21.095538,"One-time"
"3544","9",23,2022-02-18 14:25:27.377125,2022-02-18 14:25:27.377125,"One-time"
"3545","4",4,2022-02-18 14:25:29.574434,2022-02-18 14:25:29.574434,"Subscriber"
"3546","11",22,2022-02-18 14:27:53.439463,2022-02-18 14:27:53.439463,"One-time"
"3547","18",6,2022-02-18 14:28:43.582275,2022-02-18 14:28:43.582275,"Subscriber"
"3548","16",17,2022-02-18 14:29:05.072045,2022-02-18 14:29:05.072045,"Subscriber"
"3549","8",11,2022-02-18 14:29:10.871676,2022-02-18 14:29:10.871676,"One-time"
"3550","13",5,2022-02-18 14:30:25.491767,2022-02-18 14:30:25.491767,"One-time"
"3551","5",22,2022-02-18 14:30:59.6667,2022-02-18 14:30:59.6667,"Subscriber"
"3552","21",18,2022-02-18 14:31:36.689779,2022-02-18 14:31:36.689779,"One-time"
"3553","16",17,2022-02-18 14:34:33.181486,2022-02-18 14:34:33.181486,"One-time"
"3554","16",17,2022-02-18 14:35:27.657975,2022-02-18 14:35:27.657975,"Subscriber"
"3555","5",8,2022-02-18 14:35:30.082296,2022-02-18 14:35:30.082296,"One-time"
"3556","4",9,2022-02-18 14:35:54.090699,2022-02-18 14:35:54.090699,"Subscriber"
"3557","12",18,2022-02-18 14:36:09.176101,2022-02-18 14:36:09.176101,"Subscriber"
"3558","5",16,2022-02-18 14:39:23.689901,2022-02-18 14:39:23.689901,"Subscriber"
"3559","22",22,2022-02-18 14:40:51.385585,2022-02-18 14:40:51.385585,"Subscriber"
"3560","21",17,2022-02-18 14:42:55.597319,2022-02-18 14:42:55.597319,"Subscriber"
"3561","22",21,2022-02-18 14:43:09.890018,2022-02-18 14:43:09.890018,"One-time"
"3562","4",23,2022-02-18 14:43:59.137373,2022-02-18 14:43:59.137373,"Subscriber"
"3563","10",22,2022-02-18 14:46:03.35285,2022-02-18 14:46:03.35285,"Subscriber"
"3564","23",12,2022-02-18 14:46:31.311707,2022-02-18 14:46:31.311707,"Subscriber"
"3565","18",18,2022-02-18 14:46:48.17628,2022-02-18 14:46:48.17628,"One-time"
"3566","22",12,2022-02-18 14:47:32.801903,2022-02-18 14:47:32.801903,"Subscriber"
"3567","5",18,2022-02-18 14:47:55.078358,2022-02-18 14:47:55.078358,"One-time"
"3568","5",16,2022-02-18 14:48:27.665114,2022-02-18 14:48:27.665114,"One-time"
"3569","22",10,2022-02-18 14:49:00.955159,2022-02-18 14:49:00.955159,"Subscriber"
"3570","17",12,2022-02-18 14:49:12.68832,2022-02-18 14:49:12.68832,"One-time"
"3571","22",13,2022-02-18 14:50:54.182235,2022-02-18 14:50:54.182235,"Subscriber"
"3572","23",8,2022-02-18 14:51:10.397318,2022-02-18 14:51:10.397318,"Subscriber"
"3573","4",22,2022-02-18 14:54:00.62287,2022-02-18 14:54:00.62287,"Subscriber"
"3574","23",5,2022-02-18 14:54:16.158624,2022-02-18 14:54:16.158624,"Subscriber"
"3575","5",18,2022-02-18 14:54:41.012497,2022-02-18 14:54:41.012497,"Subscriber"
"3576","5",17,2022-02-18 14:56:34.350382,2022-02-18 14:56:34.350382,"One-time"
"3577","18",13,2022-02-18 14:56:37.340538,2022-02-18 14:56:37.340538,"One-time"
"3578","13",12,2022-02-18 14:57:02.209259,2022-02-18 14:57:02.209259,"Subscriber"
"3579","9",12,2022-02-18 14:58:07.458979,2022-02-18 14:58:07.458979,"One-time"
"3580","17",12,2022-02-18 14:58:26.108779,2022-02-18 14:58:26.108779,"One-time"
"3581","22",18,2022-02-18 14:58:47.673744,2022-02-18 14:58:47.673744,"Subscriber"
"3582","10",8,2022-02-18 14:59:56.273188,2022-02-18 14:59:56.273188,"One-time"
"3583","12",13,2022-02-18 15:00:08.951856,2022-02-18 15:00:08.951856,"Subscriber"
"3584","17",18,2022-02-18 15:00:56.336932,2022-02-18 15:00:56.336932,"Subscriber"
"3585","9",5,2022-02-18 15:01:07.317591,2022-02-18 15:01:07.317591,"One-time"
"3586","21",12,2022-02-18 15:01:17.541211,2022-02-18 15:01:17.541211,"Subscriber"
"3587","4",10,2022-02-18 15:02:20.847375,2022-02-18 15:02:20.847375,"One-time"
"3588","22",22,2022-02-18 15:02:25.625948,2022-02-18 15:02:25.625948,"Subscriber"
"3589","11",17,2022-02-18 15:03:38.68476,2022-02-18 15:03:38.68476,"One-time"
"3590","16",11,2022-02-18 15:03:59.232081,2022-02-18 15:03:59.232081,"Subscriber"
"3591","17",21,2022-02-18 15:04:10.210712,2022-02-18 15:04:10.210712,"Subscriber"
"3592","8",5,2022-02-18 15:05:00.160715,2022-02-18 15:05:00.160715,"Subscriber"
"3593","16",22,2022-02-18 15:05:03.235759,2022-02-18 15:05:03.235759,"Subscriber"
"3594","22",22,2022-02-18 15:06:20.993292,2022-02-18 15:06:20.993292,"Subscriber"
"3595","12",17,2022-02-18 15:06:48.821878,2022-02-18 15:06:48.821878,"Subscriber"
"3596","4",5,2022-02-18 15:06:49.666107,2022-02-18 15:06:49.666107,"One-time"
"3597","7",4,2022-02-18 15:07:55.608588,2022-02-18 15:07:55.608588,"Subscriber"
"3598","18",7,2022-02-18 15:08:42.885504,2022-02-18 15:08:42.885504,"Subscriber"
"3599","22",13,2022-02-18 15:09:48.349946,2022-02-18 15:09:48.349946,"Subscriber"
"3600","22",13,2022-02-18 15:09:51.63714,2022-02-18 15:09:51.63714,"Subscriber"
"3601","6",18,2022-02-18 15:09:54.803443,2022-02-18 15:09:54.803443,"Subscriber"
"3602","23",18,2022-02-18 15:10:07.038457,2022-02-18 15:10:07.038457,"Subscriber"
"3603","16",17,2022-02-18 15:11:20.809658,2022-02-18 15:11:20.809658,"Subscriber"
"3604","21",17,2022-02-18 15:12:38.529082,2022-02-18 15:12:38.529082,"Subscriber"
"3605","16",21,2022-02-18 15:12:58.030407,2022-02-18 15:12:58.030407,"Subscriber"
"3606","16",22,2022-02-18 15:13:01.486986,2022-02-18 15:13:01.486986,"One-time"
"3607","22",10,2022-02-18 15:14:31.788468,2022-02-18 15:14:31.788468,"Subscriber"
"3608","4",22,2022-02-18 15:16:15.674161,2022-02-18 15:16:15.674161,"Subscriber"
"3609","18",10,2022-02-18 15:16:24.549854,2022-02-18 15:16:24.549854,"One-time"
"3610","17",18,2022-02-18 15:16:47.251449,2022-02-18 15:16:47.251449,"Subscriber"
"3611","21",13,2022-02-18 15:17:04.576946,2022-02-18 15:17:04.576946,"Subscriber"
"3612","17",18,2022-02-18 15:17:37.959981,2022-02-18 15:17:37.959981,"Subscriber"
"3613","21",18,2022-02-18 15:18:04.154285,2022-02-18 15:18:04.154285,"Subscriber"
"3614","18",12,2022-02-18 15:18:43.271348,2022-02-18 15:18:43.271348,"Subscriber"
"3615","17",11,2022-02-18 15:18:52.845304,2022-02-18 15:18:52.845304,"Subscriber"
"3616","21",17,2022-02-18 15:18:55.198388,2022-02-18 15:18:55.198388,"One-time"
"3617","22",5,2022-02-18 15:18:56.54124,2022-02-18 15:18:56.54124,"Subscriber"
"3618","17",21,2022-02-18 15:19:25.753997,2022-02-18 15:19:25.753997,"Subscriber"
"3619","17",4,2022-02-18 15:20:27.617818,2022-02-18 15:20:27.617818,"One-time"
"3620","22",18,2022-02-18 15:21:38.391017,2022-02-18 15:21:38.391017,"One-time"
"3621","11",5,2022-02-18 15:21:47.854456,2022-02-18 15:21:47.854456,"Subscriber"
"3622","21",13,2022-02-18 15:22:29.511393,2022-02-18 15:22:29.511393,"Subscriber"
"3623","17",17,2022-02-18 15:22:46.599592,2022-02-18 15:22:46.599592,"Subscriber"
"3624","13",22,2022-02-18 15:25:06.448483,2022-02-18 15:25:06.448483,"Subscriber"
"3625","18",16,2022-02-18 15:26:13.403049,2022-02-18 15:26:13.403049,"Subscriber"
"3626","13",18,2022-02-18 15:26:50.453703,2022-02-18 15:26:50.453703,"Subscriber"
"3627","18",5,2022-02-18 15:28:18.758212,2022-02-18 15:28:18.758212,"Subscriber"
"3628","5",16,2022-02-18 15:29:11.725189,2022-02-18 15:29:11.725189,"One-time"
"3629","4",10,2022-02-18 15:29:18.869277,2022-02-18 15:29:18.869277,"Subscriber"
"3630","21",10,2022-02-18 15:29:33.153236,2022-02-18 15:29:33.153236,"Subscriber"
"3631","12",18,2022-02-18 15:30:00.384061,2022-02-18 15:30:00.384061,"Subscriber"
"3632","10",9,2022-02-18 15:30:05.264508,2022-02-18 15:30:05.264508,"Subscriber"
"3633","13",5,2022-02-18 15:30:51.761618,2022-02-18 15:30:51.761618,"Subscriber"
"3634","16",17,2022-02-18 15:30:56.570788,2022-02-18 15:30:56.570788,"Subscriber"
"3635","22",5,2022-02-18 15:31:54.719366,2022-02-18 15:31:54.719366,"Subscriber"
"3636","9",22,2022-02-18 15:34:09.359903,2022-02-18 15:34:09.359903,"One-time"
"3637","22",22,2022-02-18 15:34:44.303331,2022-02-18 15:34:44.303331,"Subscriber"
"3638","10",10,2022-02-18 15:35:28.466998,2022-02-18 15:35:28.466998,"Subscriber"
"3639","18",12,2022-02-18 15:37:13.538214,2022-02-18 15:37:13.538214,"Subscriber"
"3640","13",4,2022-02-18 15:37:39.845403,2022-02-18 15:37:39.845403,"Subscriber"
"3641","16",21,2022-02-18 15:39:41.309576,2022-02-18 15:39:41.309576,"One-time"
"3642","13",18,2022-02-18 15:39:48.716598,2022-02-18 15:39:48.716598,"Subscriber"
"3643","6",4,2022-02-18 15:40:06.581602,2022-02-18 15:40:06.581602,"Subscriber"
"3644","4",4,2022-02-18 15:40:36.257238,2022-02-18 15:40:36.257238,"Subscriber"
"3645","11",22,2022-02-18 15:42:41.635151,2022-02-18 15:42:41.635151,"Subscriber"
"3646","21",10,2022-02-18 15:43:17.120538,2022-02-18 15:43:17.120538,"Subscriber"
"3647","21",5,2022-02-18 15:46:36.51683,2022-02-18 15:46:36.51683,"Subscriber"
"3648","18",5,2022-02-18 15:46:43.483898,2022-02-18 15:46:43.483898,"One-time"
"3649","22",10,2022-02-18 15:48:26.710721,2022-02-18 15:48:26.710721,"Subscriber"
"3650","16",23,2022-02-18 15:48:35.00538,2022-02-18 15:48:35.00538,"Subscriber"
"3651","12",17,2022-02-18 15:49:27.670756,2022-02-18 15:49:27.670756,"Subscriber"
"3652","8",16,2022-02-18 15:49:52.391447,2022-02-18 15:49:52.391447,"Subscriber"
"3653","23",23,2022-02-18 15:50:20.331295,2022-02-18 15:50:20.331295,"One-time"
"3654","22",16,2022-02-18 15:51:10.544081,2022-02-18 15:51:10.544081,"Subscriber"
"3655","17",22,2022-02-18 15:51:40.681001,2022-02-18 15:51:40.681001,"Subscriber"
"3656","13",23,2022-02-18 15:52:57.404487,2022-02-18 15:52:57.404487,"Subscriber"
"3657","17",12,2022-02-18 15:53:08.674992,2022-02-18 15:53:08.674992,"Subscriber"
"3658","21",17,2022-02-18 15:56:01.570245,2022-02-18 15:56:01.570245,"One-time"
"3659","21",16,2022-02-18 15:56:19.806539,2022-02-18 15:56:19.806539,"Subscriber"
"3660","21",22,2022-02-18 15:57:33.860708,2022-02-18 15:57:33.860708,"Subscriber"
"3661","4",16,2022-02-18 15:58:16.692794,2022-02-18 15:58:16.692794,"Subscriber"
"3662","13",21,2022-02-18 16:00:16.74336,2022-02-18 16:00:16.74336,"Subscriber"
"3663","22",21,2022-02-18 16:01:35.478591,2022-02-18 16:01:35.478591,"Subscriber"
"3664","18",21,2022-02-18 16:01:55.044837,2022-02-18 16:01:55.044837,"Subscriber"
"3665","22",10,2022-02-18 16:02:01.731142,2022-02-18 16:02:01.731142,"One-time"
"3666","7",22,2022-02-18 16:03:06.018746,2022-02-18 16:03:06.018746,"Subscriber"
"3667","5",18,2022-02-18 16:03:41.011537,2022-02-18 16:03:41.011537,"Subscriber"
"3668","13",5,2022-02-18 16:04:45.781802,2022-02-18 16:04:45.781802,"Subscriber"
"3669","23",4,2022-02-18 16:04:52.869244,2022-02-18 16:04:52.869244,"One-time"
"3670","23",16,2022-02-18 16:05:56.145871,2022-02-18 16:05:56.145871,"Subscriber"
"3671","5",23,2022-02-18 16:06:06.795674,2022-02-18 16:06:06.795674,"Subscriber"
"3672","22",16,2022-02-18 16:06:33.036674,2022-02-18 16:06:33.036674,"Subscriber"
"3673","12",18,2022-02-18 16:06:45.811445,2022-02-18 16:06:45.811445,"Subscriber"
"3674","16",21,2022-02-18 16:07:20.548363,2022-02-18 16:07:20.548363,"Subscriber"
"3675","6",5,2022-02-18 16:07:24.593518,2022-02-18 16:07:24.593518,"Subscriber"
"3676","4",4,2022-02-18 16:08:17.613423,2022-02-18 16:08:17.613423,"Subscriber"
"3677","18",5,2022-02-18 16:08:31.244845,2022-02-18 16:08:31.244845,"Subscriber"
"3678","18",11,2022-02-18 16:08:33.978684,2022-02-18 16:08:33.978684,"Subscriber"
"3679","4",22,2022-02-18 16:09:54.798623,2022-02-18 16:09:54.798623,"One-time"
"3680","17",18,2022-02-18 16:10:07.384776,2022-02-18 16:10:07.384776,"Subscriber"
"3681","12",18,2022-02-18 16:11:07.929987,2022-02-18 16:11:07.929987,"Subscriber"
"3682","16",22,2022-02-18 16:11:08.482367,2022-02-18 16:11:08.482367,"Subscriber"
"3683","17",22,2022-02-18 16:11:09.572935,2022-02-18 16:11:09.572935,"Subscriber"
"3684","22",22,2022-02-18 16:12:58.847465,2022-02-18 16:12:58.847465,"Subscriber"
"3685","21",23,2022-02-18 16:13:42.016605,2022-02-18 16:13:42.016605,"Subscriber"
"3686","23",13,2022-02-18 16:14:27.236679,2022-02-18 16:14:27.236679,"One-time"
"3687","18",5,2022-02-18 16:14:32.704836,2022-02-18 16:14:32.704836,"Subscriber"
"3688","5",22,2022-02-18 16:15:00.313424,2022-02-18 16:15:00.313424,"Subscriber"
"3689","7",5,2022-02-18 16:15:50.121889,2022-02-18 16:15:50.121889,"Subscriber"
"3690","18",16,2022-02-18 16:15:58.818133,2022-02-18 16:15:58.818133,"Subscriber"
"3691","4",17,2022-02-18 16:16:19.92535,2022-02-18 16:16:19.92535,"Subscriber"
"3692","5",10,2022-02-18 16:16:40.205598,2022-02-18 16:16:40.205598,"One-time"
"3693","16",17,2022-02-18 16:17:05.321556,2022-02-18 16:17:05.321556,"Subscriber"
"3694","18",18,2022-02-18 16:17:13.188846,2022-02-18 16:17:13.188846,"One-time"
"3695","12",23,2022-02-18 16:17:47.40097,2022-02-18 16:17:47.40097,"One-time"
"3696","13",7,2022-02-18 16:17:49.325721,2022-02-18 16:17:49.325721,"One-time"
"3697","11",12,2022-02-18 16:18:01.881366,2022-02-18 16:18:01.881366,"One-time"
"3698","22",17,2022-02-18 16:18:07.346458,2022-02-18 16:18:07.346458,"Subscriber"
"3699","12",17,2022-02-18 16:18:09.918915,2022-02-18 16:18:09.918915,"Subscriber"
"3700","16",6,2022-02-18 16:19:02.262464,2022-02-18 16:19:02.262464,"Subscriber"
"3701","21",12,2022-02-18 16:19:24.833011,2022-02-18 16:19:24.833011,"Subscriber"
"3702","18",22,2022-02-18 16:20:20.954119,2022-02-18 16:20:20.954119,"Subscriber"
"3703","21",18,2022-02-18 16:21:21.504585,2022-02-18 16:21:21.504585,"Subscriber"
"3704","23",12,2022-02-18 16:23:07.169645,2022-02-18 16:23:07.169645,"Subscriber"
"3705","16",18,2022-02-18 16:25:57.819552,2022-02-18 16:25:57.819552,"Subscriber"
"3706","16",22,2022-02-18 16:26:32.704906,2022-02-18 16:26:32.704906,"Subscriber"
"3707","5",17,2022-02-18 16:26:57.788696,2022-02-18 16:26:57.788696,"One-time"
"3708","9",17,2022-02-18 16:28:39.079592,2022-02-18 16:28:39.079592,"Subscriber"
"3709","5",12,2022-02-18 16:30:15.849083,2022-02-18 16:30:15.849083,"Subscriber"
"3710","5",5,2022-02-18 16:30:29.860408,2022-02-18 16:30:29.860408,"One-time"
"3711","12",4,2022-02-18 16:31:23.066041,2022-02-18 16:31:23.066041,"Subscriber"
"3712","12",21,2022-02-18 16:33:58.679079,2022-02-18 16:33:58.679079,"Subscriber"
"3713","16",22,2022-02-18 16:34:44.274411,2022-02-18 16:34:44.274411,"Subscriber"
"3714","17",21,2022-02-18 16:35:09.929819,2022-02-18 16:35:09.929819,"One-time"
"3715","10",23,2022-02-18 16:36:12.011899,2022-02-18 16:36:12.011899,"Subscriber"
"3716","10",12,2022-02-18 16:36:19.945555,2022-02-18 16:36:19.945555,"One-time"
"3717","18",23,2022-02-18 16:36:25.606821,2022-02-18 16:36:25.606821,"Subscriber"
"3718","16",23,2022-02-18 16:37:02.21371,2022-02-18 16:37:02.21371,"Subscriber"
"3719","5",12,2022-02-18 16:37:18.020867,2022-02-18 16:37:18.020867,"Subscriber"
"3720","22",11,2022-02-18 16:37:23.651287,2022-02-18 16:37:23.651287,"Subscriber"
"3721","9",21,2022-02-18 16:37:27.747979,2022-02-18 16:37:27.747979,"Subscriber"
"3722","23",4,2022-02-18 16:37:42.567757,2022-02-18 16:37:42.567757,"One-time"
"3723","16",12,2022-02-18 16:38:38.656799,2022-02-18 16:38:38.656799,"Subscriber"
"3724","16",4,2022-02-18 16:39:35.792263,2022-02-18 16:39:35.792263,"Subscriber"
"3725","5",21,2022-02-18 16:41:12.382826,2022-02-18 16:41:12.382826,"One-time"
"3726","4",16,2022-02-18 16:42:03.426982,2022-02-18 16:42:03.426982,"Subscriber"
"3727","23",16,2022-02-18 16:42:12.536381,2022-02-18 16:42:12.536381,"One-time"
"3728","18",18,2022-02-18 16:42:18.713294,2022-02-18 16:42:18.713294,"Subscriber"
"3729","16",4,2022-02-18 16:42:36.540745,2022-02-18 16:42:36.540745,"One-time"
"3730","22",8,2022-02-18 16:42:47.106845,2022-02-18 16:42:47.106845,"Subscriber"
"3731","17",7,2022-02-18 16:43:05.20389,2022-02-18 16:43:05.20389,"Subscriber"
"3732","21",17,2022-02-18 16:43:40.580172,2022-02-18 16:43:40.580172,"One-time"
"3733","12",12,2022-02-18 16:43:51.263968,2022-02-18 16:43:51.263968,"One-time"
"3734","18",22,2022-02-18 16:44:16.230761,2022-02-18 16:44:16.230761,"Subscriber"
"3735","21",23,2022-02-18 16:45:26.04781,2022-02-18 16:45:26.04781,"Subscriber"
"3736","16",18,2022-02-18 16:45:35.00818,2022-02-18 16:45:35.00818,"Subscriber"
"3737","4",5,2022-02-18 16:45:43.70171,2022-02-18 16:45:43.70171,"Subscriber"
"3738","18",12,2022-02-18 16:46:47.865471,2022-02-18 16:46:47.865471,"Subscriber"
"3739","23",21,2022-02-18 16:46:54.353008,2022-02-18 16:46:54.353008,"Subscriber"
"3740","17",16,2022-02-18 16:48:30.874523,2022-02-18 16:48:30.874523,"Subscriber"
"3741","18",23,2022-02-18 16:49:11.134531,2022-02-18 16:49:11.134531,"One-time"
"3742","10",18,2022-02-18 16:49:21.403761,2022-02-18 16:49:21.403761,"Subscriber"
"3743","12",9,2022-02-18 16:50:20.63847,2022-02-18 16:50:20.63847,"Subscriber"
"3744","16",5,2022-02-18 16:51:54.377657,2022-02-18 16:51:54.377657,"Subscriber"
"3745","16",12,2022-02-18 16:52:47.282067,2022-02-18 16:52:47.282067,"Subscriber"
"3746","5",4,2022-02-18 16:53:22.184213,2022-02-18 16:53:22.184213,"Subscriber"
"3747","12",5,2022-02-18 16:53:49.840064,2022-02-18 16:53:49.840064,"Subscriber"
"3748","21",5,2022-02-18 16:55:42.725925,2022-02-18 16:55:42.725925,"One-time"
"3749","11",5,2022-02-18 16:56:38.086114,2022-02-18 16:56:38.086114,"One-time"
"3750","12",21,2022-02-18 16:57:55.946234,2022-02-18 16:57:55.946234,"One-time"
"3751","17",17,2022-02-18 16:59:27.874784,2022-02-18 16:59:27.874784,"Subscriber"
"3752","17",17,2022-02-18 16:59:31.98495,2022-02-18 16:59:31.98495,"One-time"
"3753","16",22,2022-02-18 17:01:41.570639,2022-02-18 17:01:41.570639,"One-time"
"3754","10",17,2022-02-18 17:02:15.43596,2022-02-18 17:02:15.43596,"One-time"
"3755","17",21,2022-02-18 17:02:44.517414,2022-02-18 17:02:44.517414,"Subscriber"
"3756","17",23,2022-02-18 17:02:45.377783,2022-02-18 17:02:45.377783,"One-time"
"3757","17",22,2022-02-18 17:03:14.189104,2022-02-18 17:03:14.189104,"Subscriber"
"3758","21",4,2022-02-18 17:03:24.601473,2022-02-18 17:03:24.601473,"Subscriber"
"3759","18",4,2022-02-18 17:03:28.127848,2022-02-18 17:03:28.127848,"One-time"
"3760","18",17,2022-02-18 17:03:39.746748,2022-02-18 17:03:39.746748,"Subscriber"
"3761","11",4,2022-02-18 17:03:50.154435,2022-02-18 17:03:50.154435,"One-time"
"3762","18",7,2022-02-18 17:03:54.816962,2022-02-18 17:03:54.816962,"Subscriber"
"3763","16",17,2022-02-18 17:05:56.040081,2022-02-18 17:05:56.040081,"Subscriber"
"3764","13",4,2022-02-18 17:07:18.326739,2022-02-18 17:07:18.326739,"Subscriber"
"3765","23",22,2022-02-18 17:09:38.418385,2022-02-18 17:09:38.418385,"Subscriber"
"3766","8",4,2022-02-18 17:09:58.664301,2022-02-18 17:09:58.664301,"Subscriber"
"3767","22",21,2022-02-18 17:11:06.267021,2022-02-18 17:11:06.267021,"Subscriber"
"3768","23",10,2022-02-18 17:11:13.530818,2022-02-18 17:11:13.530818,"Subscriber"
"3769","18",16,2022-02-18 17:12:17.25884,2022-02-18 17:12:17.25884,"Subscriber"
"3770","9",16,2022-02-18 17:12:19.416593,2022-02-18 17:12:19.416593,"Subscriber"
"3771","16",23,2022-02-18 17:12:36.850321,2022-02-18 17:12:36.850321,"Subscriber"
"3772","5",5,2022-02-18 17:12:50.657487,2022-02-18 17:12:50.657487,"Subscriber"
"3773","18",17,2022-02-18 17:12:59.659771,2022-02-18 17:12:59.659771,"One-time"
"3774","22",13,2022-02-18 17:14:47.321227,2022-02-18 17:14:47.321227,"One-time"
"3775","5",17,2022-02-18 17:14:59.616607,2022-02-18 17:14:59.616607,"Subscriber"
"3776","22",21,2022-02-18 17:16:15.642062,2022-02-18 17:16:15.642062,"Subscriber"
"3777","22",12,2022-02-18 17:19:00.65296,2022-02-18 17:19:00.65296,"Subscriber"
"3778","5",6,2022-02-18 17:19:45.157318,2022-02-18 17:19:45.157318,"Subscriber"
"3779","16",23,2022-02-18 17:19:54.207913,2022-02-18 17:19:54.207913,"Subscriber"
"3780","18",22,2022-02-18 17:21:40.333991,2022-02-18 17:21:40.333991,"Subscriber"
"3781","23",12,2022-02-18 17:22:19.307857,2022-02-18 17:22:19.307857,"Subscriber"
"3782","21",17,2022-02-18 17:22:44.565696,2022-02-18 17:22:44.565696,"Subscriber"
"3783","23",22,2022-02-18 17:23:10.819721,2022-02-18 17:23:10.819721,"One-time"
"3784","22",12,2022-02-18 17:23:30.004533,2022-02-18 17:23:30.004533,"Subscriber"
"3785","21",4,2022-02-18 17:26:31.095592,2022-02-18 17:26:31.095592,"Subscriber"
"3786","16",18,2022-02-18 17:26:31.791158,2022-02-18 17:26:31.791158,"Subscriber"
"3787","23",17,2022-02-18 17:27:27.811855,2022-02-18 17:27:27.811855,"Subscriber"
"3788","5",13,2022-02-18 17:28:27.015846,2022-02-18 17:28:27.015846,"Subscriber"
"3789","23",21,2022-02-18 17:29:07.061661,2022-02-18 17:29:07.061661,"Subscriber"
"3790","17",23,2022-02-18 17:29:33.559902,2022-02-18 17:29:33.559902,"One-time"
"3791","4",18,2022-02-18 17:29:43.902146,2022-02-18 17:29:43.902146,"Subscriber"
"3792","18",4,2022-02-18 17:30:54.895723,2022-02-18 17:30:54.895723,"Subscriber"
"3793","21",4,2022-02-18 17:32:40.445538,2022-02-18 17:32:40.445538,"Subscriber"
"3794","17",12,2022-02-18 17:32:49.423487,2022-02-18 17:32:49.423487,"Subscriber"
"3795","4",23,2022-02-18 17:33:41.794054,2022-02-18 17:33:41.794054,"One-time"
"3796","17",22,2022-02-18 17:33:44.054255,2022-02-18 17:33:44.054255,"Subscriber"
"3797","18",16,2022-02-18 17:35:26.806639,2022-02-18 17:35:26.806639,"Subscriber"
"3798","13",18,2022-02-18 17:36:58.622343,2022-02-18 17:36:58.622343,"Subscriber"
"3799","22",23,2022-02-18 17:37:09.954305,2022-02-18 17:37:09.954305,"One-time"
